temperatura;pressao;altitude;umidade;co2;tempo_registro;regiao;;
34,62;92606,77;807,56;42;82,79;28/11/2024 06:09;Sao Paulo;;
33,37;92598,36;808,31;43;417,25;28/11/2024 06:09;ABC;;
34,63;92602,66;807,93;42;58,85;28/11/2024 06:09;Sao Paulo;;
34,63;92608,64;807,39;42;99,57;28/11/2024 06:08;Sao Paulo;;
33,37;92596,48;808,48;43;418,91;28/11/2024 06:08;ABC;;
34,64;92605,86;807,64;42;78,19;28/11/2024 06:08;Sao Paulo;;
34,63;92604,71;807,74;42;99,13;28/11/2024 06:08;Sao Paulo;;
33,37;92599,45;808,22;43;420,58;28/11/2024 06:08;ABC;;
34,61;92603,03;807,89;42;64,2;28/11/2024 06:08;Sao Paulo;;
34,61;92603,17;807,88;42;99,13;28/11/2024 06:08;Sao Paulo;;
34,66;92601,07;808,07;42;130,93;28/11/2024 06:08;Sao Paulo;;
33,37;92595,23;808,59;43;420,58;28/11/2024 06:08;ABC;;
34,67;92601,02;808,08;42;82,4;28/11/2024 06:08;Sao Paulo;;
34,66;92601,41;808,04;42;98,68;28/11/2024 06:08;Sao Paulo;;
33,37;92600,64;808,11;43;427,3;28/11/2024 06:08;ABC;;
34,65;92599,53;808,21;42;64,53;28/11/2024 06:08;Sao Paulo;;
34,65;92601,92;807,99;42;99,13;28/11/2024 06:08;Sao Paulo;;
33,37;92596,09;808,52;43;425,61;28/11/2024 06:08;ABC;;
34,64;92603,15;807,88;42;72,35;28/11/2024 06:08;Sao Paulo;;
34,64;92600,92;808,08;42;75,6;28/11/2024 06:08;Sao Paulo;;
33,37;92597,22;808,41;43;427,3;28/11/2024 06:08;ABC;;
34,63;92599,08;808,25;42;77,07;28/11/2024 06:07;Sao Paulo;;
34,64;92604,31;807,78;42;77,07;28/11/2024 06:07;Sao Paulo;;
33,37;92597,13;808,42;43;422,25;28/11/2024 06:07;ABC;;
34,65;92603,63;807,84;42;99,13;28/11/2024 06:07;Sao Paulo;;
34,63;92603,69;807,84;42;68,19;28/11/2024 06:07;Sao Paulo;;
33,37;92596,7;808,46;43;418,91;28/11/2024 06:07;ABC;;
34,62;92603,86;807,82;42;100,47;28/11/2024 06:07;Sao Paulo;;
33,37;92597,05;808,43;43;415,59;28/11/2024 06:07;ABC;;
34,61;92602,86;807,91;42;75,6;28/11/2024 06:07;Sao Paulo;;
34,62;92601,3;808,05;42;99,13;28/11/2024 06:07;Sao Paulo;;
33,37;92596,7;808,46;43;425,61;28/11/2024 06:07;ABC;;
34,65;92606,2;807,61;42;63,88;28/11/2024 06:07;Sao Paulo;;
34,63;92598,05;808,34;42;99,13;28/11/2024 06:07;Sao Paulo;;
33,37;92594,66;808,64;43;425,61;28/11/2024 06:07;ABC;;
34,65;92601,59;808,02;42;65,18;28/11/2024 06:07;Sao Paulo;;
34,63;92601,3;808,05;42;80,47;28/11/2024 06:07;Sao Paulo;;
33,37;92595,11;808,6;43;428,99;28/11/2024 06:07;ABC;;
34,62;92597,72;808,37;42;99,13;28/11/2024 06:07;Sao Paulo;;
34,63;92599,59;808,2;42;76,7;28/11/2024 06:06;Sao Paulo;;
33,37;92593,88;808,71;43;413,94;28/11/2024 06:06;ABC;;
34,63;92600,1;808,16;42;100,02;28/11/2024 06:06;Sao Paulo;;
34,64;92596,83;808,45;42;64,85;28/11/2024 06:06;Sao Paulo;;
33,37;92595,07;808,61;43;422,25;28/11/2024 06:06;ABC;;
34,64;92600,05;808,16;42;56,45;28/11/2024 06:06;Sao Paulo;;
34,64;92595,61;808,56;42;67,85;28/11/2024 06:06;Sao Paulo;;
33,36;92593,34;808,76;43;427,3;28/11/2024 06:06;ABC;;
34,63;92600,44;808,13;42;82,79;28/11/2024 06:06;Sao Paulo;;
34,62;92597,88;808,36;42;79,7;28/11/2024 06:06;Sao Paulo;;
33,37;92594,31;808,67;43;420,58;28/11/2024 06:06;ABC;;
34,62;92597,38;808,4;42;74,14;28/11/2024 06:06;Sao Paulo;;
34,61;92597,57;808,38;42;99,57;28/11/2024 06:06;Sao Paulo;;
33,37;92593,91;808,71;43;422,25;28/11/2024 06:06;ABC;;
34,61;92597,91;808,35;42;56,74;28/11/2024 06:06;Sao Paulo;;
34,61;92598,94;808,26;42;100,93;28/11/2024 06:06;Sao Paulo;;
33,37;92595,75;808,55;43;423,93;28/11/2024 06:06;ABC;;
34,61;92596;808,52;42;62,27;28/11/2024 06:06;Sao Paulo;;
34,62;92599,77;808,19;42;100,02;28/11/2024 06:05;Sao Paulo;;
33,37;92595,23;808,59;43;427,3;28/11/2024 06:05;ABC;;
34,62;92598,56;808,29;42;77,82;28/11/2024 06:05;Sao Paulo;;
34,61;92598,05;808,34;42;57,64;28/11/2024 06:05;Sao Paulo;;
33,37;92598,02;808,34;43;425,61;28/11/2024 06:05;ABC;;
34,62;92598,39;808,31;42;99,57;28/11/2024 06:05;Sao Paulo;;
34,61;92598,42;808,31;42;63,56;28/11/2024 06:05;Sao Paulo;;
33,38;92594,5;808,66;43;413,94;28/11/2024 06:05;ABC;;
34,61;92597,23;808,41;42;99,57;28/11/2024 06:05;Sao Paulo;;
34,61;92596,38;808,49;42;77,44;28/11/2024 06:05;Sao Paulo;;
33,37;92594,83;808,63;43;427,3;28/11/2024 06:05;ABC;;
34,63;92599,59;808,2;42;72,71;28/11/2024 06:05;Sao Paulo;;
34,63;92595,66;808,55;42;77,82;28/11/2024 06:05;Sao Paulo;;
33,37;92596,2;808,51;43;425,61;28/11/2024 06:05;ABC;;
34,62;92599,59;808,2;42;79,32;28/11/2024 06:05;Sao Paulo;;
34,61;92598,77;808,28;42;69,21;28/11/2024 06:05;Sao Paulo;;
33,37;92591,58;808,92;43;425,61;28/11/2024 06:05;ABC;;
34,61;92599,08;808,25;42;74,5;28/11/2024 06:05;Sao Paulo;;
34,63;92599,25;808,23;42;83,58;28/11/2024 06:04;Sao Paulo;;
33,37;92593,08;808,78;43;425,61;28/11/2024 06:04;ABC;;
34,62;92597,88;808,36;42;75,6;28/11/2024 06:04;Sao Paulo;;
34,62;92596,34;808,49;42;99,57;28/11/2024 06:04;Sao Paulo;;
33,37;92593,36;808,76;43;425,61;28/11/2024 06:04;ABC;;
34,62;92599,08;808,25;42;61,64;28/11/2024 06:04;Sao Paulo;;
34,62;92597,88;808,36;42;100,02;28/11/2024 06:04;Sao Paulo;;
34,62;92595,66;808,55;42;88;28/11/2024 06:04;Sao Paulo;;
33,37;92592,56;808,83;43;427,3;28/11/2024 06:04;ABC;;
34,62;92599,25;808,23;42;90,9;28/11/2024 06:04;Sao Paulo;;
34,63;92595,15;808,6;42;99,57;28/11/2024 06:04;Sao Paulo;;
33,37;92591,65;808,65;43;423,93;28/11/2024 06:04;ABC;;
34,64;92598,2;808,33;42;97,35;28/11/2024 06:04;Sao Paulo;;
34,63;92596,69;808,46;42;100,02;28/11/2024 06:04;Sao Paulo;;
33,37;92589,77;809,08;43;428,99;28/11/2024 06:04;ABC;;
34,62;92599,08;808,25;42;76,7;28/11/2024 06:04;Sao Paulo;;
33,37;92588,8;809,17;43;423,93;28/11/2024 06:04;ABC;;
34,6;92594,86;808,63;42;79,32;28/11/2024 06:04;Sao Paulo;;
34,6;92596,74;808,46;42;63,23;28/11/2024 06:03;Sao Paulo;;
33,37;92592,39;808,85;43;422,25;28/11/2024 06:03;ABC;;
34,61;92597,06;808,43;42;74,14;28/11/2024 06:03;Sao Paulo;;
34,62;92598,56;808,29;42;61,64;28/11/2024 06:03;Sao Paulo;;
33,36;92586,84;809,34;43;427,3;28/11/2024 06:03;ABC;;
34,6;92601,35;808,05;42;75,96;28/11/2024 06:03;Sao Paulo;;
34,6;92600,33;808,14;42;63,56;28/11/2024 06:03;Sao Paulo;;
33,37;92586,45;809,38;43;428,99;28/11/2024 06:03;ABC;;
34,61;92596,03;808,52;42;83,58;28/11/2024 06:03;Sao Paulo;;
34,6;92596,74;808,46;42;59,46;28/11/2024 06:03;Sao Paulo;;
33,37;92589,19;809,13;43;427,3;28/11/2024 06:03;ABC;;
34,59;92598,79;808,27;42;71,65;28/11/2024 06:03;Sao Paulo;;
34,58;92596,26;808,5;42;98,68;28/11/2024 06:03;Sao Paulo;;
33,37;92589,13;809,14;43;427,3;28/11/2024 06:03;ABC;;
34,61;92597,23;808,41;42;76,33;28/11/2024 06:03;Sao Paulo;;
34,6;92597,25;808,41;42;98,68;28/11/2024 06:03;Sao Paulo;;
33,37;92587,81;809,42;43;427,3;28/11/2024 06:03;ABC;;
34,61;92598,91;808,26;42;99,13;28/11/2024 06:03;Sao Paulo;;
34,62;92599,25;808,23;42;82,01;28/11/2024 06:02;Sao Paulo;;
33,37;92588,84;809,16;43;423,93;28/11/2024 06:02;ABC;;
34,62;92597,38;808,4;42;95,16;28/11/2024 06:02;Sao Paulo;;
34,63;92592,94;808,8;42;71,65;28/11/2024 06:02;Sao Paulo;;
33,37;92586,75;809,35;43;418,91;28/11/2024 06:02;ABC;;
34,64;92597,83;808,36;42;99,57;28/11/2024 06:02;Sao Paulo;;
34,64;92595,95;808,53;42;70,25;28/11/2024 06:02;Sao Paulo;;
33,37;92588,97;809,15;43;423,93;28/11/2024 06:02;ABC;;
34,64;92599,37;808,22;42;77,07;28/11/2024 06:02;Sao Paulo;;
34,62;92595,84;808,54;42;54,69;28/11/2024 06:02;Sao Paulo;;
33,36;92586,5;809,37;43;425,61;28/11/2024 06:02;ABC;;
34,63;92594,98;808,61;42;72,71;28/11/2024 06:02;Sao Paulo;;
34,63;92600,95;808,08;42;64,53;28/11/2024 06:02;Sao Paulo;;
33,37;92588,29;809,21;43;428,99;28/11/2024 06:02;ABC;;
34,65;92594,59;808,65;42;74,14;28/11/2024 06:02;Sao Paulo;;
34,66;92594,24;808,68;42;98,68;28/11/2024 06:02;Sao Paulo;;
33,36;92589,92;809,07;43;422,25;28/11/2024 06:02;ABC;;
34,63;92592,25;808,86;42;59,16;28/11/2024 06:02;Sao Paulo;;
34,64;92596,63;808,47;42;98,24;28/11/2024 06:01;Sao Paulo;;
33,37;92586,79;809,35;43;423,93;28/11/2024 06:01;ABC;;
34,64;92595,98;808,53;42;77,82;28/11/2024 06:01;Sao Paulo;;
34,64;92592,7;808,82;42;98,68;28/11/2024 06:01;Sao Paulo;;
33,36;92585,98;809,31;43;425,61;28/11/2024 06:01;ABC;;
34,65;92597,14;808,42;42;83,18;28/11/2024 06:01;Sao Paulo;;
34,66;92596,77;808,45;42;57,04;28/11/2024 06:01;Sao Paulo;;
33,36;92589,07;809,14;43;422,25;28/11/2024 06:01;ABC;;
34,66;92595,95;808,53;42;99,13;28/11/2024 06:01;Sao Paulo;;
34,67;92594,38;808,67;42;78,57;28/11/2024 06:01;Sao Paulo;;
33,37;92587,77;809,26;43;420,58;28/11/2024 06:01;ABC;;
34,65;92592,36;808,85;42;98,68;28/11/2024 06:01;Sao Paulo;;
34,64;92592,88;808,8;42;69,21;28/11/2024 06:01;Sao Paulo;;
33,37;92589,83;809,08;43;422,25;28/11/2024 06:01;ABC;;
34,64;92590,48;809,02;42;103,21;28/11/2024 06:01;Sao Paulo;;
34,67;92593,53;808,74;42;67,85;28/11/2024 06:01;Sao Paulo;;
33,37;92588,16;809,22;43;422,25;28/11/2024 06:01;ABC;;
34,68;92591,8;808,9;42;72,71;28/11/2024 06:01;Sao Paulo;;
34,67;92593,67;808,73;42;74,5;28/11/2024 06:00;Sao Paulo;;
33,36;92587,11;809,32;43;418,91;28/11/2024 06:00;ABC;;
34,67;92594,05;808,7;42;73,07;28/11/2024 06:00;Sao Paulo;;
34,68;92595,04;808,61;42;65,51;28/11/2024 06:00;Sao Paulo;;
33,37;92591,23;808,95;43;422,25;28/11/2024 06:00;ABC;;
34,67;92591,97;808,88;42;78,95;28/11/2024 06:00;Sao Paulo;;
34,68;92595,55;808,56;42;99,57;28/11/2024 06:00;Sao Paulo;;
33,36;92585,78;809,44;43;422,25;28/11/2024 06:00;ABC;;
34,68;92597,43;808,4;42;64,2;28/11/2024 06:00;Sao Paulo;;
34,67;92595,89;808,53;42;103,21;28/11/2024 06:00;Sao Paulo;;
33,36;92589,2;809,13;43;420,58;28/11/2024 06:00;ABC;;
34,67;92595,73;808,55;42;84,37;28/11/2024 06:00;Sao Paulo;;
34,67;92598,8;808,27;42;82,01;28/11/2024 06:00;Sao Paulo;;
33,36;92589,07;809,14;43;422,25;28/11/2024 06:00;ABC;;
34,69;92590,74;808,99;42;99,57;28/11/2024 06:00;Sao Paulo;;
34,67;92593,84;808,72;42;78,57;28/11/2024 06:00;Sao Paulo;;
33,36;92589,67;809,09;43;423,93;28/11/2024 06:00;ABC;;
34,68;92590,94;808,98;42;76,7;28/11/2024 06:00;Sao Paulo;;
34,67;92596,09;808,52;42;69,21;28/11/2024 05:59;Sao Paulo;;
33,37;92588,29;809,21;43;427,3;28/11/2024 05:59;ABC;;
34,66;92591,83;808,9;42;98,24;28/11/2024 05:59;Sao Paulo;;
34,65;92591,34;808,94;42;114,21;28/11/2024 05:59;Sao Paulo;;
33,37;92587,6;809,27;43;422,25;28/11/2024 05:59;ABC;;
34,67;92596,09;808,52;42;73,07;28/11/2024 05:59;Sao Paulo;;
34,66;92597,12;808,42;42;78,95;28/11/2024 05:59;Sao Paulo;;
33,37;92585,72;809,44;43;412,29;28/11/2024 05:59;ABC;;
34,66;92597,97;808,35;42;100,93;28/11/2024 05:59;Sao Paulo;;
34,65;92595,78;808,54;42;100,93;28/11/2024 05:59;Sao Paulo;;
33,37;92585,2;809,49;43;423,93;28/11/2024 05:59;ABC;;
34,65;92596,13;808,51;42;65,18;28/11/2024 05:59;Sao Paulo;;
34,66;92593,05;808,79;42;100,02;28/11/2024 05:59;Sao Paulo;;
33,36;92586,67;809,36;43;425,61;28/11/2024 05:59;ABC;;
34,64;92593,56;808,74;42;77,44;28/11/2024 05:59;Sao Paulo;;
34,64;92596,13;808,51;42;98,24;28/11/2024 05:59;Sao Paulo;;
33,37;92584,05;809,59;43;423,93;28/11/2024 05:59;ABC;;
34,65;92596,47;808,48;42;99,13;28/11/2024 05:59;Sao Paulo;;
34,65;92594,24;808,68;42;74,14;28/11/2024 05:58;Sao Paulo;;
33,36;92582,06;809,77;43;417,25;28/11/2024 05:58;ABC;;
34,66;92595,09;808,6;42;99,57;28/11/2024 05:58;Sao Paulo;;
34,65;92595,95;808,53;42;77,82;28/11/2024 05:58;Sao Paulo;;
33,36;92585,09;809,5;43;423,93;28/11/2024 05:58;ABC;;
34,64;92594,59;808,65;42;99,13;28/11/2024 05:58;Sao Paulo;;
34,64;92594,92;808,62;42;64,53;28/11/2024 05:58;Sao Paulo;;
33,36;92584,58;809,55;43;423,93;28/11/2024 05:58;ABC;;
34,65;92595,95;808,53;42;78,57;28/11/2024 05:58;Sao Paulo;;
34,67;92595,38;808,58;42;59,46;28/11/2024 05:58;Sao Paulo;;
33,36;92587,53;809,28;43;422,25;28/11/2024 05:58;ABC;;
34,67;92596,58;808,47;42;73,42;28/11/2024 05:58;Sao Paulo;;
34,66;92591,14;808,96;42;64,53;28/11/2024 05:58;Sao Paulo;;
33,36;92584,75;809,53;43;415,59;28/11/2024 05:58;ABC;;
34,65;92593,56;808,74;42;73,42;28/11/2024 05:58;Sao Paulo;;
34,67;92591,8;808,9;42;82,4;28/11/2024 05:58;Sao Paulo;;
33,36;92585,31;809,48;43;423,93;28/11/2024 05:58;ABC;;
34,67;92593,88;808,71;42;77,07;28/11/2024 05:58;Sao Paulo;;
34,66;92591,66;808,91;42;99,57;28/11/2024 05:57;Sao Paulo;;
33,36;92580,27;809,93;43;422,25;28/11/2024 05:57;ABC;;
34,65;92595,95;808,53;42;61,96;28/11/2024 05:57;Sao Paulo;;
34,65;92593,39;808,76;42;100,93;28/11/2024 05:57;Sao Paulo;;
33,36;92582,02;809,77;43;420,58;28/11/2024 05:57;ABC;;
34,66;92594,92;808,62;42;63,56;28/11/2024 05:57;Sao Paulo;;
34,66;92595,78;808,54;42;99,57;28/11/2024 05:57;Sao Paulo;;
33,36;92581,84;809,79;43;422,25;28/11/2024 05:57;ABC;;
34,66;92597,83;808,36;42;99,13;28/11/2024 05:57;Sao Paulo;;
34,65;92593,05;808,79;42;77,44;28/11/2024 05:57;Sao Paulo;;
33,37;92581,28;809,84;43;422,25;28/11/2024 05:57;ABC;;
34,65;92592,88;808,8;42;98,24;28/11/2024 05:57;Sao Paulo;;
34,65;92597,48;808,39;42;83,18;28/11/2024 05:57;Sao Paulo;;
33,37;92585,08;809,5;43;427,3;28/11/2024 05:57;ABC;;
34,66;92593,7;808,73;42;99,13;28/11/2024 05:57;Sao Paulo;;
34,67;92595,92;808,53;42;56,15;28/11/2024 05:57;Sao Paulo;;
33,37;92584,05;809,59;43;428,99;28/11/2024 05:57;ABC;;
34,67;92597,44;808,4;42;80,85;28/11/2024 05:57;Sao Paulo;;
34,68;92595,38;808,58;42;58,24;28/11/2024 05:56;Sao Paulo;;
33,37;92581,79;809,79;43;425,61;28/11/2024 05:56;ABC;;
34,69;92591,09;808,96;42;77,07;28/11/2024 05:56;Sao Paulo;;
34,69;92593,48;808,75;42;62,27;28/11/2024 05:56;Sao Paulo;;
33,36;92581,89;809,79;43;422,25;28/11/2024 05:56;ABC;;
34,69;92591,94;808,89;42;71,65;28/11/2024 05:56;Sao Paulo;;
34,7;92594,81;808,63;42;55,27;28/11/2024 05:56;Sao Paulo;;
33,36;92580,82;809,88;43;427,3;28/11/2024 05:56;ABC;;
34,7;92592,63;808,83;42;78,19;28/11/2024 05:56;Sao Paulo;;
34,69;92595,02;808,61;42;100,47;28/11/2024 05:56;Sao Paulo;;
33,36;92580,86;809,88;43;415,59;28/11/2024 05:56;ABC;;
34,68;92594,53;808,65;42;54,69;28/11/2024 05:56;Sao Paulo;;
34,68;92591,45;808,93;42;99,13;28/11/2024 05:56;Sao Paulo;;
33,36;92581,89;809,79;43;418,91;28/11/2024 05:56;ABC;;
34,68;92593,5;808,75;42;85,17;28/11/2024 05:56;Sao Paulo;;
34,69;92596,03;808,52;42;98,68;28/11/2024 05:56;Sao Paulo;;
33,36;92579,66;809,99;43;422,25;28/11/2024 05:56;ABC;;
34,69;92592,63;808,83;42;98,24;28/11/2024 05:56;Sao Paulo;;
34,68;92598,28;808,32;42;78,57;28/11/2024 05:55;Sao Paulo;;
33,36;92579,28;810,02;43;413,94;28/11/2024 05:55;ABC;;
34,69;92593,48;808,75;42;98,68;28/11/2024 05:55;Sao Paulo;;
34,69;92593,48;808,75;42;71,3;28/11/2024 05:55;Sao Paulo;;
33,37;92581,62;809,81;43;425,61;28/11/2024 05:55;ABC;;
34,67;92591,97;808,88;42;100,02;28/11/2024 05:55;Sao Paulo;;
34,67;92593,84;808,72;42;56,15;28/11/2024 05:55;Sao Paulo;;
33,36;92576,58;810,26;43;432,39;28/11/2024 05:55;ABC;;
34,67;92592,31;808,85;42;58,24;28/11/2024 05:55;Sao Paulo;;
34,68;92594,19;808,69;42;84,77;28/11/2024 05:55;Sao Paulo;;
33,37;92579,39;810,01;43;427,3;28/11/2024 05:55;ABC;;
34,68;92592,99;808,79;42;61,64;28/11/2024 05:55;Sao Paulo;;
34,68;92595,04;808,61;42;60,7;28/11/2024 05:55;Sao Paulo;;
33,36;92577,78;810,15;43;427,3;28/11/2024 05:55;ABC;;
34,66;92597,31;808,41;42;81,24;28/11/2024 05:55;Sao Paulo;;
34,64;92595,27;808,59;42;64,2;28/11/2024 05:55;Sao Paulo;;
33,37;92578,54;810,09;43;425,61;28/11/2024 05:55;ABC;;
34,64;92596,13;808,97;42;58,85;28/11/2024 05:55;Sao Paulo;;
34,64;92592,7;808,82;42;98,68;28/11/2024 05:54;Sao Paulo;;
33,36;92577,91;810,14;43;417,25;28/11/2024 05:54;ABC;;
34,64;92593,05;808,79;42;61,64;28/11/2024 05:54;Sao Paulo;;
34,66;92593,88;808,71;42;99,13;28/11/2024 05:54;Sao Paulo;;
33,36;92575,56;810,35;43;420,58;28/11/2024 05:54;ABC;;
34,65;92596,97;808,44;42;77,82;28/11/2024 05:54;Sao Paulo;;
34,63;92595,33;808,58;42;99,57;28/11/2024 05:54;Sao Paulo;;
33,37;92576,02;810,31;43;418,91;28/11/2024 05:54;ABC;;
34,64;92595,78;808,54;42;83,18;28/11/2024 05:54;Sao Paulo;;
34,64;92595,27;808,59;42;95,6;28/11/2024 05:54;Sao Paulo;;
33,36;92576,76;810,25;43;423,93;28/11/2024 05:54;ABC;;
34,64;92595,44;808,57;42;98,24;28/11/2024 05:54;Sao Paulo;;
34,62;92588,16;809,22;42;99,13;28/11/2024 05:54;Sao Paulo;;
33,36;92578,05;810,13;43;423,93;28/11/2024 05:54;ABC;;
34,61;92592,62;808,83;42;54,69;28/11/2024 05:54;Sao Paulo;;
34,63;92594,3;808,68;42;69,56;28/11/2024 05:54;Sao Paulo;;
33,36;92575,01;810,4;43;417,25;28/11/2024 05:54;ABC;;
34,63;92590,37;809,03;42;96,47;28/11/2024 05:54;Sao Paulo;;
34,63;92594,64;808,65;42;75,23;28/11/2024 05:53;Sao Paulo;;
33,36;92573,98;810,49;43;423,93;28/11/2024 05:53;ABC;;
34,63;92592,94;808,8;42;100,47;28/11/2024 05:53;Sao Paulo;;
34,64;92589,46;809,11;42;72;28/11/2024 05:53;Sao Paulo;;
33,37;92576,83;810,24;43;427,3;28/11/2024 05:53;ABC;;
34,65;92592,53;808,83;42;84,37;28/11/2024 05:53;Sao Paulo;;
34,65;92589,63;809,09;42;58,55;28/11/2024 05:53;Sao Paulo;;
33,36;92573,13;810,57;43;423,93;28/11/2024 05:53;ABC;;
34,63;92592,59;808,83;42;100,47;28/11/2024 05:53;Sao Paulo;;
34,65;92591,85;808,89;42;100,47;28/11/2024 05:53;Sao Paulo;;
33,36;92573,25;810,56;43;425,61;28/11/2024 05:53;ABC;;
34,64;92593,9;808,71;42;60,08;28/11/2024 05:53;Sao Paulo;;
34,64;92587,92;809,25;42;100,93;28/11/2024 05:53;Sao Paulo;;
33,36;92571,72;810,7;43;427,3;28/11/2024 05:53;ABC;;
34,65;92593,22;808,77;42;83,18;28/11/2024 05:53;Sao Paulo;;
34,64;92585,53;809,46;42;99,57;28/11/2024 05:53;Sao Paulo;;
33,36;92573,67;810,52;43;428,99;28/11/2024 05:53;ABC;;
34,64;92592,7;808,82;42;62,59;28/11/2024 05:52;Sao Paulo;;
34,65;92593,39;808,76;42;97,79;28/11/2024 05:52;Sao Paulo;;
33,36;92570,22;810,66;43;422,25;28/11/2024 05:52;ABC;;
34,66;92586,73;809,35;42;99,57;28/11/2024 05:52;Sao Paulo;;
34,64;92590,14;809,05;42;76,33;28/11/2024 05:52;Sao Paulo;;
33,36;92572,78;810,6;43;418,91;28/11/2024 05:52;ABC;;
34,64;92591,69;808,91;42;98,68;28/11/2024 05:52;Sao Paulo;;
34,64;92588,98;809,15;42;58,24;28/11/2024 05:52;Sao Paulo;;
33,36;92573,47;810,54;43;422,25;28/11/2024 05:52;ABC;;
34,65;92587,23;809,2;42;76,7;28/11/2024 05:52;Sao Paulo;;
34,63;92587,81;809,26;42;74,14;28/11/2024 05:52;Sao Paulo;;
33,37;92572,84;810,59;43;420,58;28/11/2024 05:52;ABC;;
34,64;92589,12;809,14;42;56,15;28/11/2024 05:52;Sao Paulo;;
34,63;92589,34;809,24;42;57,04;28/11/2024 05:52;Sao Paulo;;
33,36;92572,66;810,61;43;420,58;28/11/2024 05:52;ABC;;
34,65;92589,3;809,12;42;77,07;28/11/2024 05:52;Sao Paulo;;
34,63;92584,39;809,56;42;97,79;28/11/2024 05:52;Sao Paulo;;
33,36;92571,41;810,72;43;420,58;28/11/2024 05:51;ABC;;
34,64;92586,22;809,4;42;83,58;28/11/2024 05:51;Sao Paulo;;
34,64;92589,46;809,11;42;100,02;28/11/2024 05:51;Sao Paulo;;
33,36;92569,49;810,89;43;418,91;28/11/2024 05:51;ABC;;
34,65;92587,92;809,25;42;75,6;28/11/2024 05:51;Sao Paulo;;
34,67;92587,53;809,28;42;85,97;28/11/2024 05:51;Sao Paulo;;
33,36;92571,03;810,76;43;427,3;28/11/2024 05:51;ABC;;
34,66;92584,14;809,58;42;82,79;28/11/2024 05:51;Sao Paulo;;
34,65;92582,29;809,75;42;100,47;28/11/2024 05:51;Sao Paulo;;
33,36;92572,5;810,63;43;427,3;28/11/2024 05:51;ABC;;
34,65;92586,91;809,34;42;100,47;28/11/2024 05:51;Sao Paulo;;
34,66;92586,05;809,41;42;98,68;28/11/2024 05:51;Sao Paulo;;
33,36;92569,59;810,89;43;422,25;28/11/2024 05:51;ABC;;
34,67;92585,14;809,5;42;99,13;28/11/2024 05:51;Sao Paulo;;
34,66;92585,67;809,45;42;80,47;28/11/2024 05:51;Sao Paulo;;
33,36;92569,84;810,86;43;423,93;28/11/2024 05:51;ABC;;
34,67;92585,67;809,45;42;98,68;28/11/2024 05:51;Sao Paulo;;
34,69;92585,8;809,44;42;70,6;28/11/2024 05:51;Sao Paulo;;
33,36;92566,34;811,18;43;425,61;28/11/2024 05:50;ABC;;
34,69;92586,81;809,35;42;99,13;28/11/2024 05:50;Sao Paulo;;
34,69;92585,28;809,48;42;100,02;28/11/2024 05:50;Sao Paulo;;
33,36;92568,51;810,98;43;423,93;28/11/2024 05:50;ABC;;
34,71;92583;809,69;42;75,6;28/11/2024 05:50;Sao Paulo;;
34,72;92585,05;809,5;42;59,46;28/11/2024 05:50;Sao Paulo;;
33,36;92569,33;810,91;43;423,93;28/11/2024 05:50;ABC;;
34,71;92584,2;809,58;42;76,7;28/11/2024 05:50;Sao Paulo;;
34,71;92585,56;809,46;42;74,5;28/11/2024 05:50;Sao Paulo;;
33,36;92572,74;810,64;43;417,25;28/11/2024 05:50;ABC;;
34,72;92583,86;809,61;42;56,15;28/11/2024 05:50;Sao Paulo;;
34,73;92585,56;809,46;42;55,27;28/11/2024 05:50;Sao Paulo;;
33,36;92567,88;811,04;43;423,93;28/11/2024 05:50;ABC;;
34,73;92586,08;809,41;42;71,65;28/11/2024 05:50;Sao Paulo;;
34,72;92586,93;809,33;42;99,57;28/11/2024 05:50;Sao Paulo;;
33,36;92570,69;810,79;43;423,93;28/11/2024 05:50;ABC;;
34,71;92585,73;809,44;42;81,24;28/11/2024 05:50;Sao Paulo;;
34,7;92585,77;809,44;42;100,02;28/11/2024 05:50;Sao Paulo;;
33,36;92567,09;811,11;43;432,39;28/11/2024 05:49;ABC;;
34,71;92582,32;809,75;42;82,79;28/11/2024 05:49;Sao Paulo;;
34,71;92583,34;809,66;42;80,09;28/11/2024 05:49;Sao Paulo;;
33,36;92569,49;810,89;43;422,25;28/11/2024 05:49;ABC;;
34,71;92585,22;809,49;42;82,4;28/11/2024 05:49;Sao Paulo;;
34,72;92585,73;809,44;42;100,47;28/11/2024 05:49;Sao Paulo;;
33,36;92568,98;810,94;43;420,58;28/11/2024 05:49;ABC;;
34,7;92585,11;809,5;42;100,47;28/11/2024 05:49;Sao Paulo;;
34,69;92584,94;809,51;42;80,85;28/11/2024 05:49;Sao Paulo;;
33,36;92572,61;810,62;43;422,25;28/11/2024 05:49;ABC;;
34,69;92584,94;809,51;42;99,13;28/11/2024 05:49;Sao Paulo;;
34,7;92585,77;809,44;42;100,47;28/11/2024 05:49;Sao Paulo;;
33,36;92569,84;810,86;43;446,19;28/11/2024 05:49;ABC;;
34,71;92584,54;809,55;42;78,19;28/11/2024 05:49;Sao Paulo;;
34,74;92587,73;809,26;42;63,88;28/11/2024 05:49;Sao Paulo;;
33,36;92571,72;810,7;43;420,58;28/11/2024 05:49;ABC;;
34,74;92585,68;809,45;42;76,33;28/11/2024 05:49;Sao Paulo;;
34,76;92583,09;809,68;42;76,33;28/11/2024 05:49;Sao Paulo;;
